tau,omega_0,omega,intH,DintH,normax,Teff
0.1,6.283185307179586,628.3185307179585,156.96631626513863,1.1680658118484066,3428.053675192382,6.434689449820294
0.12589254117941673,6.283185307179586,499.0911493497503,156.9687923050362,1.3307145037294157,2729.9805555520534,6.434874957826322
0.15848931924611134,6.283185307179586,396.4421916294999,156.97499549766076,1.643523185150658,2175.4813667196795,6.435166695622913
0.19952623149688797,6.283185307179586,314.90522624728595,156.98618207912824,1.3545079956584736,1735.0270048984135,6.435629768121077
0.251188643150958,6.283185307179586,250.13811247045714,157.01761165134118,0.5871778253263762,1385.1616691963175,6.436367334122805
0.31622776601683794,6.283185307179586,198.691765315922,157.03136409548543,0.8948740598632128,1107.2537546968533,6.437527870445096
0.3981071705534973,6.283185307179586,157.82647919764753,157.0739842674277,0.6350361506119384,886.5036515565872,6.439376394921614
0.5011872336272724,6.283185307179586,125.3660286138159,157.14287444658729,0.4255926071678857,711.1556118139767,6.442294050835404
0.6309573444801934,6.283185307179586,99.58177620320615,157.25127072236072,0.28045296765060357,571.8717129428659,6.446929612419441
0.7943282347242815,6.283185307179586,79.10061650220122,157.43045562782092,0.18560572930221042,461.2345794270611,6.4542745574961025
1.0,6.283185307179586,62.83185307179586,157.74366072797258,0.31337746695550095,373.3523804664971,6.465922463040122
1.2589254117941675,6.283185307179586,49.90911493497502,158.19013254098897,0.37718161381968685,303.54506850246423,6.484711094104673
1.584893192461114,6.283185307179586,39.64421916294997,158.88971757338228,1.5324444032052793,248.09514961922673,6.513721362833725
1.9952623149688797,6.283185307179586,31.490522624728598,160.02189435534385,1.275260966544105,204.0497134371002,6.56027170417603
2.511886431509581,6.283185307179586,25.013811247045705,161.8173329604978,0.5381761675875225,169.06317986689055,6.63430251515388
3.1622776601683795,6.283185307179586,19.8691765315922,164.68217941436245,0.8201362689822531,141.27238841694418,6.75222757889433
3.981071705534973,6.283185307179586,15.782647919764754,169.27693624489316,0.30125215049207554,119.19737810291758,6.9407252472244805
5.011872336272725,6.283185307179586,12.536602861381587,176.65903582237496,0.2987923282552174,101.66257412865653,7.243732265230992
6.309573444801933,6.283185307179586,9.958177620320615,188.6379439126658,0.8811399286796302,87.73418424154544,7.735933009830063
7.943282347242818,6.283185307179586,7.910061650220119,208.53430017575482,0.41595084302697716,76.67047088996495,8.553257440856294
10.0,6.283185307179586,6.283185307179586,244.24049298588892,0.0012223609815825835,67.88225099390856,10.016573173007517
0.1,12.566370614359172,628.3185307179585,86.69851101696369,0.05540150318887527,1730.997400344668,3.5911031649589824
0.12589254117941673,12.566370614359172,499.0911493497503,86.68868648270912,0.12422593084293965,1381.960840524504,3.5914448991432617
0.15848931924611134,12.566370614359172,396.4421916294999,86.72112153120077,0.03865462091128791,1104.711246108317,3.591987017021145
0.19952623149688797,12.566370614359172,314.90522624728595,86.71565096507082,0.13653595246704242,884.4840651976839,3.5928464012840235
0.251188643150958,12.566370614359172,250.13811247045714,86.77642730143602,0.05755308892207722,709.5513973466359,3.594209171855301
0.31622776601683794,12.566370614359172,198.691765315922,86.82751173189901,0.05600587372634891,570.5974400969037,3.596370039238136
0.3981071705534973,12.566370614359172,157.82647919764753,86.90518552764146,0.021241375236073168,460.2223885267707,3.599796117392756
0.5011872336272724,12.566370614359172,125.3660286138159,87.05508704117936,0.1603820588571523,372.54836865546554,3.6052300824277372
0.6309573444801934,12.566370614359172,99.58177620320615,87.26647203230289,0.10973953529243374,302.9064192199101,3.613848540775202
0.7943282347242815,12.566370614359172,79.10061650220122,87.60987737550278,0.0698809618514673,247.58785246200767,3.6275245560471445
1.0,12.566370614359172,62.83185307179586,88.15370753982705,0.24482480307116647,203.64675298172568,3.649243326606249
1.2589254117941675,12.566370614359172,49.90911493497502,89.01713047842519,0.2572670432792597,168.74309699970922,3.6837653864541373
1.584893192461114,12.566370614359172,39.64421916294997,90.3909227551266,0.07020958845659209,141.01813755809053,3.738744036832902
1.9952623149688797,12.566370614359172,31.490522624728598,92.59347047596518,0.11116014183798484,118.99541946702725,3.826562300771515
2.511886431509581,12.566370614359172,25.013811247045705,96.12674106906644,0.056800141768235335,101.50215268192242,3.9675618318041646
3.1622776601683795,12.566370614359172,19.8691765315922,101.85977324354819,0.22159452471528596,87.60675695694924,4.196099493628442
3.981071705534973,12.566370614359172,15.782647919764754,111.36073113623486,0.04633865941498527,76.56925179993594,4.573887263193173
5.011872336272725,12.566370614359172,12.536602861381587,128.27610770424607,0.002053377014334501,67.8018498128054,5.241231256063274
6.309573444801933,12.566370614359172,9.958177620320615,157.9871658895436,2.3013225967668762e-06,60.83765486924986,6.417107912557237
7.943282347242818,12.566370614359172,7.910061650220119,196.6061032897003,1.6453972874097888e-06,55.305798193459616,7.997015929372385
10.0,12.566370614359172,6.283185307179586,245.8251370006738,5.806556574531056e-07,50.91168824543142,10.022127128054088
0.1,25.132741228718345,628.3185307179585,68.33399160092634,0.03143762881038015,2064.1628538717564,3.0888663295875287
0.12589254117941673,25.132741228718345,499.0911493497503,68.31807995658485,0.08007488922407274,1639.1009705772947,3.0894188565189022
0.15848931924611134,25.132741228718345,396.4421916294999,68.34224604691806,0.004626696017695053,1301.470746077573,3.0902954727335694
0.19952623149688797,25.132741228718345,314.90522624728595,68.37155705507426,0.007763799861166376,1033.292152506784,3.0916846212621
0.251188643150958,25.132741228718345,250.13811247045714,68.43845489684398,0.052680715994370075,820.2837216729461,3.093888221398168
0.31622776601683794,25.132741228718345,198.691765315922,68.53321344861637,0.03440605400597008,651.10200853466,3.0973841857591866
0.3981071705534973,25.132741228718345,157.82647919764753,68.6816110125539,0.08146751814907824,516.7375169020096,3.102931299478216
0.5011872336272724,25.132741228718345,125.3660286138159,68.91857110826305,0.0491217926030924,410.0349188237986,3.111739102498359
0.6309573444801934,25.132741228718345,99.58177620320615,69.2944210578696,0.14204705528191094,325.66264858844784,3.1257385019473998
0.7943282347242815,25.132741228718345,79.10061650220122,69.89397551934259,0.05576066192167572,260.39953016723956,3.1480211133391522
1.0,25.132741228718345,62.83185307179586,70.85078057804792,0.016001155401105138,208.60883204103706,3.183584834482936
1.2589254117941675,25.132741228718345,49.90911493497502,72.38598164932827,0.0927387184497686,167.53090708551878,3.240626830076805
1.584893192461114,25.132741228718345,39.64421916294997,74.87210497994057,0.03542661865898822,134.97567871788098,3.332877543106359
1.9952623149688797,25.132741228718345,31.490522624728598,78.97422684058229,0.016134380353052535,109.2954770316044,3.484744886834753
2.511886431509581,25.132741228718345,25.013811247045705,86.19366837124461,0.00352822372641981,89.10465574311011,3.7503417242117494
3.1622776601683795,25.132741228718345,19.8691765315922,98.833566078329,8.948618594024833e-07,73.18253002167408,4.213127070639268
3.981071705534973,25.132741228718345,15.782647919764754,115.89066998022598,1.1863692569053754e-06,60.66706514142257,4.8536224480014605
5.011872336272725,25.132741228718345,12.536602861381587,138.28424172207767,1.4123495466533707e-06,50.871554165956134,5.68914554635226
6.309573444801933,25.132741228718345,9.958177620320615,167.33613576175063,1.673810960860228e-06,47.389390183102066,6.79820533982211
7.943282347242818,25.132741228718345,7.910061650220119,204.76617821546193,2.6942875306011063e-06,44.62346184520694,8.27305054708292
10.0,25.132741228718345,6.283185307179586,252.73197506120582,1.1855792180114848e-07,42.42640687119285,10.21798707383063
0.1,50.26548245743669,628.3185307179585,93.02864943822134,0.01717495057704152,4132.480020444038,4.5893951720923605
0.12589254117941673,50.26548245743669,499.0911493497503,93.05122935811762,0.03335646473037457,3281.998948389785,4.59019206618025
0.15848931924611134,50.26548245743669,396.4421916294999,93.08802191560635,0.02989860714340315,2606.442020438776,4.591459871846588
0.19952623149688797,50.26548245743669,314.90522624728595,93.14586568580829,0.047339430818358605,2069.8333701045017,4.593476128267781
0.251188643150958,50.26548245743669,250.13811247045714,93.2377070972276,0.05430682330089523,1643.5966352765774,4.596684330133697
0.31622776601683794,50.26548245743669,198.691765315922,93.38329833708656,0.05888006806926224,1305.0331638060386,4.601790908201443
0.3981071705534973,50.26548245743669,157.82647919764753,93.61508540032897,0.041452548322741645,1036.113229157305,4.609927899368916
0.5011872336272724,50.26548245743669,125.3660286138159,93.98464022811405,0.050408527909383334,822.5158842409388,4.622924806703406
0.6309573444801934,50.26548245743669,99.58177620320615,94.57656132059789,0.12243148799745912,652.86632254912,4.6437650457220245
0.7943282347242815,50.26548245743669,79.10061650220122,95.53718962118072,0.07379356397727735,518.1301338345729,4.677448025112695
1.0,50.26548245743669,62.83185307179586,97.10439483047354,0.06467313569410749,411.13219688651793,4.732775962107266
1.2589254117941675,50.26548245743669,49.90911493497502,99.84218577273145,0.026743472820328407,326.5453421433951,4.828833797369146
1.584893192461114,50.26548245743669,39.64421916294997,104.58889377010443,0.002279598675094009,261.1028992424463,4.996125150620626
1.9952623149688797,50.26548245743669,31.490522624728598,111.16539911497047,9.9522407779501e-07,209.1695927817458,5.232798785085169
2.511886431509581,50.26548245743669,25.013811247045705,120.06278869852893,1.3625277972993669e-06,167.9781890075889,5.550134431869375
3.1622776601683795,50.26548245743669,19.8691765315922,131.89844952337526,8.969619603012779e-07,135.33258065901205,5.965937321406511
3.981071705534973,50.26548245743669,15.782647919764754,147.50910264799919,1.2098828194121447e-06,109.49032994253905,6.5190202479638
5.011872336272725,50.26548245743669,12.536602861381587,168.016033821855,2.0753773027849095e-06,89.06912558836176,7.27750894433666
6.309573444801933,50.26548245743669,9.958177620320615,194.84973559539404,1.404668831005989e-06,72.97209708495603,8.28374504474533
7.943282347242818,50.26548245743669,7.910061650220119,229.78314128974685,2.2970547948999155e-06,60.32796265438831,9.581986024225161
10.0,50.26548245743669,6.283185307179586,275.0256552767429,2.3091706999897482e-06,50.44287434200989,11.271606885532703
